country,region,hazard_fuel_repair_cost,hazard_car_resale,hazard_tax_fines,hazard_zez_restriction,hazard_journey_complex,hazard_pollution_exposure,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,car_access,newest_car_fuel,planning_purchase,planned_car_type,ev_charging_better,aware_ev_programmes,ev_likelihood,transport_mode,need_car_for_job,travel_distance,travel_frequency,commute_1hr,public_transit_qual,use_more_if_lowemis,macro_modal_split_cars,macro_cant_afford_transport,macro_cars_per_1000,macro_alt_motor_energy,macro_cars_by_age,macro_new_cars_by_motor,macro_hh_expend_transport,macro_fuel_price,macro_road_transport_expend,religious_minority,is_native_born,speaks_national_language,newest_car_year_band,age,age_group,weekly_spend_band,income_band,household_type,ev_perception,num_cars
Spain,Basque Country,6,3,6,6,6,1,4.666666666666667,1,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,1,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Very unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Never I mostly work from home,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,49.0,45-59,1_Low,4,Multi-generational / extended,1,1
Italy,Friuli-Venezia Giulia,12,1,16,9,1,9,8.0,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,Yes,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,25.0,18-29,3_High,4,"Couple, no children",3,2
Italy,Veneto,20,12,9,6,4,16,11.166666666666666,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Other or unknown,I am considering to buy a new car in the next 2 -3 years,I don't know,"Yes, definitely",Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Three or more days per week,Yes,Good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,50.0,45-59,2_Medium,6,Couple with children,3,2
Italy,Sicily,12,10,20,25,12,9,14.666666666666666,4,Woman,Primary or Secondary education,Other,4,Suburban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,1,1,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,51.0,45-59,3_High,4,Single parent,2,3
Italy,Campania,12,16,9,6,6,6,9.166666666666666,2,Woman,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,1,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat likely,Moped or motorbike (including electric),Not applicable,Between 5km and 15 km,Twice per week,Yes,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,32.0,30-44,1_Low,3,Multi-generational / extended,3,2
Italy,Lombardy,9,4,6,15,9,25,11.333333333333334,2,Woman,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,1,0,0,0,0,Yes,Other or unknown,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Twice per week,No,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,pre-2010,56.0,45-59,2_Medium,3,Single parent,5,1
Italy,Lombardy,12,10,6,4,4,1,6.166666666666667,1,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Suburban,No,No,Prefer not to say,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Three or more days per week,No,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,23.0,18-29,3_High,3,Multi-generational / extended,3,3
Italy,Lombardy,9,8,8,8,4,9,7.666666666666667,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Very good,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,28.0,18-29,1_Low,6,Multi-generational / extended,4,1
Italy,Friuli-Venezia Giulia,16,1,1,1,1,9,4.833333333333333,1,Non-binary,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,Yes,Yes,Yes,Prefer not to say,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Very poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,26.0,18-29,2_Medium,2,Lives alone,3,1
Italy,Apulia,20,12,6,1,1,9,8.166666666666666,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Never I mostly work from home,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,22.0,18-29,1_Low,2,Multi-generational / extended,3,2
Italy,Apulia,6,12,12,4,6,12,8.666666666666666,1,Woman,Primary or Secondary education,Other,4,Urban,No,Yes,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,0,1,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,67.0,60+,1_Low,3,Single parent,3,2
Italy,Sicily,20,9,2,4,12,4,8.5,1,Woman,Primary or Secondary education,Other,4,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,1,0,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,I don't know,No difference,No,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Twice per week,Yes,Very poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,pre-2010,51.0,45-59,1_Low,4,Couple with children,2,2
Italy,Lombardy,16,9,8,4,6,12,9.166666666666666,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Suburban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Hybrid (fuel and electric),I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Twice per week,Yes,Good,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,Yes,Yes,Yes,2020+,24.0,18-29,1_Low,5,Multi-generational / extended,3,2
Spain,Andalusia,20,25,9,20,20,20,19.0,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Suburban,No,No,No,Prefer not to say,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,1,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Diesel,"Yes, definitely",Not sure,Very likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Poor,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,No,2010-2019,25.0,18-29,3_High,3,Multi-generational / extended,4,3
Spain,Andalusia,12,15,12,20,8,6,12.166666666666666,3,Man,Further education or training after school (not university),"Attending school, university, or other educational/training programmes",5,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,1,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Diesel,Maybe,Yes,Unlikely,Bicycle (including electric bicycle or electric scooter),Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,20.0,18-29,1_Low,9,Single parent,4,2
Italy,Piedmont,12,8,12,20,3,12,11.166666666666666,2,Woman,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Rural,No,No,Yes,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,I don't know,Maybe,No,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,37.0,30-44,2_Medium,5,Multi-generational / extended,3,2
Spain,Galicia,9,9,1,6,4,2,5.166666666666667,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Other,2,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Very unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Very poor,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,No,2020+,52.0,45-59,2_Medium,7,"Couple, no children",1,2
Italy,Lombardy,6,12,4,20,16,4,10.333333333333334,2,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Suburban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Once per week,Yes,Good,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,Yes,No,No,2020+,23.0,18-29,1_Low,3,Lives alone,4,1
Italy,Lombardy,25,25,25,25,12,25,22.833333333333332,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),3,Suburban,No,Yes,No,Prefer not to say,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Less than 1 km,Never I mostly work from home,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,29.0,18-29,3_High,4,Multi-generational / extended,4,3
Italy,Veneto,20,4,4,15,6,16,10.833333333333334,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Less than 1 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,42.0,30-44,3_High,7,Single parent,4,2
Italy,Veneto,6,6,2,12,9,25,10.0,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Not sure,Very likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,No,Very poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,26.0,18-29,3_High,5,"Couple, no children",4,3
Italy,Calabria,9,6,9,12,9,12,9.5,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Yes,Not sure,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,No,Average,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2020+,49.0,45-59,1_Low,5,"Couple, no children",2,2
